,0,1
58,tnM37Gdwr5RaFkDRXBHavg,"This place is complete trashI live in the area and I have come here numerous times and I must say every time I come it's just complete garbage I go in and get seated pretty fast but that's pretty much the only good thing about this place, and the waitress/waiters or ok, but then the drinks are trash, the food is complete trash, and don't even get me started on the wait time for the food. On top of that the employees that work there seem like they don't even care about their jobs or good service. It's like they just go in, read a script and collect and check and go home. One time I went in and I order some food and some drinks. My bill comes out to $125 dollars and I'm looking around surprised cause I wasn't sure what I order that was so much. Come to find out that the waiter I had forgot to close out the bill to his other table so it was all added together in my bill. Yea nice try buddy. One of my last bad experience was that I went in and sat at the bar, waited 20 mins for a bartender to serve me, there was 2 employees a couple of feet away from me just chatting away about who had more Instagram like, and completely ignored me. So I politely got up and walked out. On my way out I told the hostess they took too long to serve meIn conclusion this place HORIBBLE, all in caps and complete trash."
59,tnM37Gdwr5RaFkDRXBHavg,"Demsond , was a wonderful  as manager he assisted me when I really was looking to have a good breakfast thank you  Jennifer was my waitress thank you Jennifer."
60,tnM37Gdwr5RaFkDRXBHavg,"My family and I stopped by this establishment for my dads birthday lunch. The hostess was polite, server awesome and the manager kept checking to make sure we were okay the entire time we were there. Our food and drinks came out in a timely manner and everyone was happy. This is a completely different experience from the one I had at the Applebees in New Roc City. I will definitely come back here as it is clean and the people most of all were polite....something I haven't seen much of since coming to NY:)"
61,tnM37Gdwr5RaFkDRXBHavg,"Hospitality SMELLS  before you enter AppleBees at Throgsneck BX,NY:) -And It continues inside which pairs  with tasty, quality FOOD! Our waiter, Abby, was a menu of great service:) We will be regulars here for sure!"
62,tnM37Gdwr5RaFkDRXBHavg,"What a GREAT idea to open this new location I don't have to drive is close to my house, the staff is very friendly and professional, the food is nice and fresh...I will definitely will be coming back.Thank you Jamie!"
63,tnM37Gdwr5RaFkDRXBHavg,I went there today and the service was great. Love how the manager ask if we were ok with a smile. Atmosphere was extremely nice.
64,tnM37Gdwr5RaFkDRXBHavg,"Love this place. On and off to 678 Throggs Neck Bridge, Bruckner Expressway, and the Cross Bronx Expressway. Clean, fresh food, happy hour, plenty of seating, free wi-fi. The happy hour consists of half price apps and $3 drafts and $4 drinks. Try their berry sangria!!! Wow, it's good."
65,tnM37Gdwr5RaFkDRXBHavg,"For my first time here, I am highly satisfied to see quality customer service at Applebee's because of Julissa & Max. I've been to many locations across bed-stuy Brooklyn, Queens, times sq Manhattan & parkchester Bronx but this is a first for me. I came for happy hour which is only at the bar; Since the bar was full I was ready to leave but a greeter promptly sat me at a table & I quickly over ordered to show my appreciation. The large screen TV showing any game of choice is really exciting.  Mega Props to Supervisor Max for engaging customers. For a busy Friday night I really felt like I was the most important customer in the dining room. Remember to #tip."
66,tnM37Gdwr5RaFkDRXBHavg,I've been here twice for happy hour. I was treated both times really well. At first I was worried that we would have a long wait for a happy hour table on a Friday. However both times it was under 10 minutes.  The service was great and my server was very friendly and sweet. For happy hour they half half priced appetizers and drink specials. I would definitely go again.
67,tnM37Gdwr5RaFkDRXBHavg,"This has to be the worst Applebee's I have EVER been too. The service is horrible!!! I was not greeted at the door upon entering, waited 10 mins to be greeted by hostess after numerous of employees walked past. I sat down and at the bar another 20 mins to get at least someone's attention. I ordered a Samuel Adams and the beer was not cold it was warm. Beer is not supposed to be served over 39 degrees. Bar tenders are eating behind the bar, covering it up with a napkin. This is not my first visit here. Been here a couple of times before and the service was horrible every single time.Customer Service is not rocket science."
